0.74844074	55.608365000000006	8.041825
1.3721414	92.73764499999999	7.870725
2.120582	110.532325	6.159694999999999
2.7442827	123.878328	4.790871999999993
3.4927235	134.71483	4.1064599999999984
4.116424	142.699625	4.3346050000000105
4.7193346	145.89353499999999	3.19391499999999
5.4677753	147.60457	3.0798499999999933
6.112266	148.63117499999998	3.19391499999999
6.860707	152.395435	2.167304999999999
7.5051974999999995	155.81749000000002	2.1672999999999973
8.128898249999999	156.61597	2.0532299999999992
9.521829499999999	157.870715	2.167304999999999
10.852391	153.878325	2.053235000000001
12.245322	153.536115	2.1672949999999958
13.596674	154.44867	2.1672999999999973
14.948025	153.76425	1.939160000000001
16.320166	150.798475	1.9391650000000027
17.588358	149.543725	2.0532249999999976
19.0228695	148.745245	1.482884999999996
20.353430000000003	147.03422	2.0532299999999992
21.7255725	147.718635	2.053235000000001
23.076923	148.74525	1.93916999999999
24.428274000000002	148.51710500000002	1.7110249999999922
25.841994999999997	149.77186	2.0532299999999992
27.172558000000002	150.684405	1.8250950000000046
28.461537999999997	150.456275	3.193915000000004
29.83368	149.42965500000003	2.8517149999999987
